2021-04-07 14:02:25 |ERROR |JavaFX Application Thread |SqlConnector.java:106 |com.zlimbo.zcat.connect.SqlConnector |database connect fail: Access denied for user 'root'@'localhost' (using password: YES)
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:37 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
2021-04-07 16:57:38 |ERROR |JavaFX Application Thread |SqlConnector.java:400 |com.zlimbo.zcat.connect.SqlConnector |Duplicate entry '1' for key 'PRIMARY'
